COUNTRY;LEAGUE;WEEK;DATE;HOME;AWAY;FTHG;FTAG;FTR;HOME_SCORE;AWAY_SCORE;DIFF_SCORE;DIFF_FTR
brasil;Série B;6;03/05/2025;Remo;Amazonas;1;0;H;0.7538911342549435;-0.7959361393703228;1.5498272736252663;H
brasil;Série B;6;03/05/2025;Volta Redonda;Paysandu;1;0;H;-0.9064327222213476;-0.7776602449145765;-0.1287724773067711;D
brasil;Série B;6;02/05/2025;Ferroviária;Coritiba;2;1;H;0.0567513772375711;0.920588306650974;-0.863836929413403;D
brasil;Série B;6;04/05/2025;Atl Goianiense;Novorizontino;1;0;H;-0.4775832401487828;0.868795410594169;-1.3463786507429518;D
brasil;Série B;6;04/05/2025;Ath Paranaense;Botafogo (SP);1;4;A;0.5643107369026924;-0.6238879895540272;1.1881987264567195;D
brasil;Série B;6;04/05/2025;Chapecoense;Criciúma;2;1;H;-0.3098912164429304;0.4534676150418362;-0.7633588314847666;D
brasil;Série B;6;04/05/2025;Operário;América (MG);1;0;H;-0.1849979038121082;-0.0374636381016357;-0.1475342657104725;D
brasil;Série B;6;05/05/2025;Goiás;Avaí;2;1;H;0.1665716875645407;1.3120431165966937;-1.145471429032153;D
brasil;Série B;6;06/05/2025;CRB;Cuiabá;1;1;D;-0.4328669498813349;0.7098178536733647;-1.1426848035546997;D
brasil;Série B;6;06/05/2025;Athletic;Vila Nova;0;1;A;-1.7346613027305118;0.4751441086607967;-2.2098054113913084;A
brasil;Série B;7;08/05/2025;Ath Paranaense;Chapecoense;1;1;D;-0.2536363678068773;-0.1326779432611317;-0.12095842454574562;D
brasil;Série B;7;10/05/2025;Avaí;Atl Goianiense;0;0;D;0.9445674108188504;0.0510646315696493;0.8935027792492012;D
brasil;Série B;7;10/05/2025;Goiás;Coritiba;1;0;H;0.6272885168191671;0.604325021904217;0.02296349491495009;D
brasil;Série B;7;11/05/2025;Criciúma;Volta Redonda;0;0;D;0.0044903843505037;-0.7750046041863327;0.7794949885368364;D
brasil;Série B;7;11/05/2025;Cuiabá;Operário;2;3;A;0.5072786549644793;-0.1497598395677914;0.6570384945322707;D
brasil;Série B;7;11/05/2025;Novorizontino;Ferroviária;2;2;D;0.2626344127750019;0.4351244948147387;-0.17249008203973681;D
brasil;Série B;7;12/05/2025;Botafogo (SP);Athletic;0;3;A;0.0987786878910064;-1.4600648408499606;1.558843528740967;H
brasil;Série B;7;12/05/2025;Amazonas;CRB;1;1;D;-0.5373636201773662;-0.358443635423153;-0.17891998475421317;D
brasil;Série B;7;14/05/2025;Remo;Vila Nova;2;0;H;0.7604468848137858;0.4501821218507001;0.31026476296308564;D
brasil;Série B;7;14/05/2025;América (MG);Paysandu;2;2;D;-0.0426736599003914;-1.0365567113990977;0.9938830514987063;D
brasil;Série B;8;16/05/2025;Chapecoense;Cuiabá;2;1;H;-0.077997460420878;0.3232292778829591;-0.4012267383038371;D
brasil;Série B;8;15/05/2025;Ferroviária;Avaí;1;1;D;0.4267883555253129;0.8026796648733058;-0.37589130934799286;D
