WEEK;DATE;HOME;AWAY;FTHG;FTAG;DIFF
12;03/11/2024;Sampdoria;Brescia;0;1;-1
12;03/11/2024;Sassuolo;Mantova;1;0;1
13;08/11/2024;Frosinone;Palermo;1;1;0
13;09/11/2024;Pisa;Sampdoria;3;0;3
13;09/11/2024;Brescia;Cosenza;2;3;-1
13;09/11/2024;Südtirol;Sassuolo;0;1;-1
13;09/11/2024;Modena;Carrarese;2;0;2
13;09/11/2024;Mantova;Cremonese;1;0;1
13;10/11/2024;Reggiana;Catanzaro;2;2;0
13;10/11/2024;Cittadella;Cesena;0;2;-2
13;10/11/2024;Juve Stabia;Spezia;0;3;-3
13;10/11/2024;Salernitana;Bari;0;2;-2
14;22/11/2024;Cosenza;Modena;1;1;0
14;23/11/2024;Carrarese;Pisa;1;0;1
14;23/11/2024;Catanzaro;Mantova;2;2;0
14;23/11/2024;Juve Stabia;Brescia;0;0;0
14;23/11/2024;Sassuolo;Salernitana;4;0;4
14;23/11/2024;Cesena;Reggiana;1;1;0
14;24/11/2024;Spezia;Südtirol;3;0;3
14;24/11/2024;Bari;Cittadella;3;2;1
14;24/11/2024;Cremonese;Frosinone;1;0;1
14;24/11/2024;Palermo;Sampdoria;1;1;0
15;29/11/2024;Reggiana;Sassuolo;0;2;-2
15;30/11/2024;Sampdoria;Catanzaro;3;3;0
15;30/11/2024;Südtirol;Cremonese;0;4;-4
15;30/11/2024;Cittadella;Juve Stabia;2;2;0
15;30/11/2024;Brescia;Bari;1;1;0
15;30/11/2024;Mantova;Modena;0;0;0
15;01/12/2024;Frosinone;Cesena;3;2;1
15;01/12/2024;Pisa;Cosenza;2;2;0
15;01/12/2024;Palermo;Spezia;2;0;2
15;01/12/2024;Salernitana;Carrarese;4;1;3
16;06/12/2024;Juve Stabia;Südtirol;2;1;1
16;07/12/2024;Carrarese;Palermo;1;0;1
16;07/12/2024;Mantova;Pisa;2;3;-1
16;07/12/2024;Modena;Salernitana;1;1;0
16;07/12/2024;Bari;Cesena;1;0;1
16;07/12/2024;Cosenza;Frosinone;0;1;-1
16;08/12/2024;Cremonese;Reggiana;0;2;-2
16;08/12/2024;Spezia;Cittadella;5;0;5
16;08/12/2024;Catanzaro;Brescia;2;1;1
16;08/12/2024;Sassuolo;Sampdoria;5;1;4
17;13/12/2024;Pisa;Bari;2;0;2
17;14/12/2024;Frosinone;Sassuolo;1;2;-1
17;14/12/2024;Südtirol;Mantova;2;2;0
17;14/12/2024;Reggiana;Modena;0;1;-1
17;14/12/2024;Cesena;Cosenza;2;1;1
17;14/12/2024;Sampdoria;Spezia;0;0;0
17;15/12/2024;Cittadella;Cremonese;0;0;0
17;15/12/2024;Brescia;Carrarese;0;0;0
17;15/12/2024;Palermo;Catanzaro;1;2;-1
17;15/12/2024;Salernitana;Juve Stabia;1;2;-1
18;20/12/2024;Salernitana;Brescia;0;0;0
18;21/12/2024;Sassuolo;Palermo;2;1;1
18;21/12/2024;Mantova;Frosinone;3;1;2
18;21/12/2024;Bari;Südtirol;0;1;-1
18;21/12/2024;Carrarese;Cosenza;1;0;1
18;21/12/2024;Catanzaro;Spezia;0;1;-1
18;21/12/2024;Cittadella;Reggiana;3;1;2
18;21/12/2024;Modena;Pisa;1;0;1
18;22/12/2024;Juve Stabia;Cesena;1;0;1
18;22/12/2024;Cremonese;Sampdoria;1;1;0
19;26/12/2024;Pisa;Sassuolo;3;1;2
19;26/12/2024;Südtirol;Cittadella;1;2;-1
19;26/12/2024;Reggiana;Juve Stabia;2;1;1
19;26/12/2024;Brescia;Modena;3;3;0
19;26/12/2024;Cosenza;Catanzaro;1;1;0
19;26/12/2024;Frosinone;Salernitana;2;0;2
19;26/12/2024;Cesena;Cremonese;0;1;-1
19;26/12/2024;Spezia;Mantova;1;1;0
19;26/12/2024;Palermo;Bari;1;0;1
19;26/12/2024;Sampdoria;Carrarese;1;1;0
20;29/12/2024;Cremonese;Brescia;1;1;0
20;29/12/2024;Carrarese;Cesena;2;0;2
20;29/12/2024;Modena;Südtirol;0;0;0
20;29/12/2024;Mantova;Reggiana;0;2;-2
20;29/12/2024;Sassuolo;Cosenza;2;1;1
20;29/12/2024;Bari;Spezia;2;0;2
20;29/12/2024;Catanzaro;Salernitana;1;0;1
20;29/12/2024;Cittadella;Palermo;2;1;1
20;29/12/2024;Juve Stabia;Frosinone;1;1;0
20;29/12/2024;Sampdoria;Pisa;0;1;-1
21;12/01/2025;Salernitana;Sassuolo;1;2;-1
21;12/01/2025;Cosenza;Mantova;2;2;0
21;12/01/2025;Frosinone;Cremonese;0;3;-3
21;12/01/2025;Reggiana;Bari;0;0;0
21;12/01/2025;Palermo;Modena;2;0;2
21;12/01/2025;Südtirol;Catanzaro;1;1;0
21;12/01/2025;Spezia;Juve Stabia;1;1;0
21;12/01/2025;Cesena;Cittadella;0;0;0
21;12/01/2025;Brescia;Sampdoria;1;1;0
21;13/01/2025;Pisa;Carrarese;2;1;1
22;17/01/2025;Sampdoria;Cesena;1;2;-1
22;18/01/2025;Salernitana;Reggiana;2;1;1
22;18/01/2025;Cremonese;Cosenza;3;1;2
22;18/01/2025;Modena;Frosinone;1;1;0
22;18/01/2025;Cittadella;Mantova;1;2;-1
22;18/01/2025;Bari;Brescia;2;2;0
22;19/01/2025;Palermo;Juve Stabia;1;0;1
22;19/01/2025;Catanzaro;Pisa;0;0;0
22;19/01/2025;Sassuolo;Südtirol;5;3;2
22;19/01/2025;Carrarese;Spezia;0;4;-4
23;24/01/2025;Spezia;Sassuolo;2;1;1
