WEEK;DATE;HOME;AWAY;FTHG;FTAG;DIFF
32;23/03/2025;La Coruña;Cartagena;2;2;0
32;24/03/2025;Zaragoza;Córdoba;1;1;0
33;28/03/2025;Tenerife;Granada;2;1;1
33;29/03/2025;Eldense;Burgos;0;0;0
33;29/03/2025;Racing Ferrol;La Coruña;0;1;-1
33;29/03/2025;Racing Sant;Zaragoza;2;0;2
33;29/03/2025;Cartagena;Castellón;2;2;0
33;29/03/2025;Almería;Levante;1;0;1
33;30/03/2025;Córdoba;Elche;1;2;-1
33;30/03/2025;Oviedo;Málaga;2;1;1
33;30/03/2025;Albacete;CD Mirandés;3;2;1
33;30/03/2025;Huesca;Sporting Gijón;3;2;1
33;31/03/2025;Cádiz;Eibar;0;0;0
